creatorid,post_id,title,caption,likes,thumbnail_url,url,date_utc,typename,caption_hashtags,is_video
hemali.mistry,C46VVSKr0YR,,"love how colorful & diverse our culture is 💛 vote & comment below your favorite traditional attire!! 

#southasian #southindianjewellery #southindianbride #northindianwedding #northindianbride #northindianjewellery #tamilwedding #tamilbride #titli #southasianfashion #lehenga #sareelove #indianwedding #indianbridalmakeup 

[ lehenga, Indian fashion, desi fashion, saree, sari, indian jewelry, south Asian, Indian wedding ]",33809,posts/hemali.mistry\2024-03-24_21-07-04_UTC.jpg,posts/hemali.mistry\2024-03-24_21-07-04_UTC.mp4,2024-03-24 21:07:04,GraphVideo,"['southasian', 'southindianjewellery', 'southindianbride', 'northindianwedding', 'northindianbride', 'northindianjewellery', 'tamilwedding', 'tamilbride', 'titli', 'southasianfashion', 'lehenga', 'sareelove', 'indianwedding', 'indianbridalmakeup']",True
hemali.mistry,C43No-JrFhP,,"Indian wedding outfit inspo ft @manikjassal - which outfit is your fav? Let us know in the comments 😍

Apee’s outfit details: 
🔎 Amber Scorpius Mini Set 
🔎 Powder Blue Cosmos Top + Mermaid Skirt 
🔎 Laal Ishq Sari 

Hemali’s outfit details:
🔎 Topaz Scorpius Mini Set 
🔎 Cosmo Skirt + Top
🔎 Lingerie Rogue Corset + Hierarchy Skirt

[ Indian wedding, desi wedding, south Asian wedding, lehenga, Indian fashion, desi fashion ]",5664,posts/hemali.mistry\2024-03-23_16-01-10_UTC.jpg,posts/hemali.mistry\2024-03-23_16-01-10_UTC.mp4,2024-03-23 16:01:10,GraphVideo,[],True
hemali.mistry,C41L8iKvJu1,,"Wedding series: this is such an easy eyeshadow look to do for an indian wedding! The glitter topper really takes this eye makeup to the next level making it look like you out in a lot of effort when you really didn’t! If you want to make it even more glamorous then pair it with a bold lip 💋 share this with a friend and save it for this upcoming wedding season 🥰

All products linked on my LTK - link in bio
Eyeshadow: @patricktabeauty @patmcgrathreal 
Eyeliner: @cliniquecanada @benefitcanada 
Mascara: @maccosmeticscanada 
Setting spray: @urbandecaycosmetics 

[ eyeshadow tutorial, Indian wedding guest makeup, Indian wedding, desi wedding, south Asian wedding, brown girl friendly makeup, brown girl makeup, brown skin friendly makeup, easy makeup, beginners makeup, simple makeup ]

What’s the earliest time you’ve ever woken up for a wedding?",3167,posts/hemali.mistry\2024-03-22_21-09-14_UTC.jpg,posts/hemali.mistry\2024-03-22_21-09-14_UTC.mp4,2024-03-22 21:09:14,GraphVideo,[],True
hemali.mistry,C41FVEBPGRQ,,"Wedding series: how to set a dupatta in your hair! My hair artist @bellaflair.jb shared this with me and it’s easily one of the best wedding hacks I’ve used. This is especially great for Indian brides or if you’re attending a Punjabi wedding. Share it with a friend and save it for this upcoming wedding season 🥰

Hair: @bellaflair.jb 
Outfit: @manikjassal 
Jewelry: @banglez_jewelry 

[ Indian bride, desi bride, south Asian bride, Indian wedding, desi wedding, south Asian wedding, dupatta drape ]

Did you find this helpful",656,posts/hemali.mistry\2024-03-22_20-16-50_UTC.jpg,posts/hemali.mistry\2024-03-22_20-16-50_UTC.mp4,2024-03-22 20:16:50,GraphVideo,[],True
hemali.mistry,C4ymnmZPDcr,,"Wedding series: bringing back this tutorial on how to drape a saree nivi style. Be sure to save this and share it with a friend so you’re prepared for this upcoming wedding season.  And let me know what wedding content you want to see next in the comments! See you in the next video 🥰

Underskirt: @tiabhuva @tiabhuvadotcom 
Saree: gifted by the bride 

[ saree draping, sari draping, saree tips, saree hacks, saree tutorial, Indian wedding, desi wedding, south Asian wedding ]",1600,posts/hemali.mistry\2024-03-21_21-03-37_UTC.jpg,posts/hemali.mistry\2024-03-21_21-03-37_UTC.mp4,2024-03-21 21:03:37,GraphVideo,[],True
hemali.mistry,C4yD9etLMSm,,"Wedding series: Here’s 3 tips to achieve a dark mehndi stain! If you have anymore tips let us know in the comments. Make sure to share this with a friend and save it for the upcoming wedding season 🥰

Mehendi: @mehndibyaks 
Outfit: @sahibafashions 
Hair: @sonia_singh_89 
Backdrop: @6ixweddings 

[ Indian wedding, desi wedding, south Asian wedding, wedding tips, wedding hacks ]",851,posts/hemali.mistry\2024-03-21_16-00-38_UTC.jpg,posts/hemali.mistry\2024-03-21_16-00-38_UTC.mp4,2024-03-21 16:00:38,GraphVideo,[],True
hemali.mistry,C4wBiaQPli4,,"Wedding series: 5 Indian wedding hacks that will save you this wedding season! Make sure to share it with a friend and save it for later 🥰

[ desi wedding, south Asian wedding, saree draping, Indian jewellery, Indian jewelry, wedding tips ]

Did you find this helpful?",55563,posts/hemali.mistry\2024-03-20_21-01-26_UTC.jpg,posts/hemali.mistry\2024-03-20_21-01-26_UTC.mp4,2024-03-20 21:01:26,GraphVideo,[],True
hemali.mistry,C4tdfOQPeS6,,"Welcome to my new series: SURVIVING AN INDIAN WEDDING! We all know how beautiful and fun a desi/south Asian wedding can be but we barely talk about all the effort and details that go into it. This week I’ll be sharing tips tricks and inspo to help you get ready for this upcoming wedding season. Be sure to follow along and let me know what kind of content you’d like to see in the comments 👇🏽

All products linked on my LTK - link in bio 
Foundation - @lorealparis 
Concealer - @vasanticosmetics @livetinted 
Brows - @benefitcanada @elfcosmetics 
Blush - @aboutfacebeauty 
Highlight - @toofaced 
Bronzer - @patricktabeauty 
Lip liner - @urbandecaycosmetics 
Lipstick - @kilianparis 

Jewelry - @shopnyra 

[ south Asian wedding, Indian wedding, desi wedding, brown girl friendly makeup, GRWM, brown skin friendly makeup ]

Are you guys excited for this wedding series",1650,posts/hemali.mistry\2024-03-19_21-08-07_UTC.jpg,posts/hemali.mistry\2024-03-19_21-08-07_UTC.mp4,2024-03-19 21:08:07,GraphVideo,[],True
hemali.mistry,C4oVfqwP2UO,,"What fact surprised you the most? 👀 

All products linked on my LTK - link in bio
Foundation - @lorealparis @elfcosmetics 
Concealer - @urbandecaycosmetics @vasanticosmetics 
Eyebrows - @lorealparis and @benefitcanada 
Eyeshadow - @patricktabeauty @narsissist @patmcgrathreal 
Eyeliner - @aboutfacebeauty @shiseido 
Mascara - @maccosmeticscanada 
Lip liner - @maccosmetics 
Lipstick - @kilianparis 
Lip gloss - @lawless 

[ GRWM, makeup tutorial, brown girl makeup, brown skin friendly makeup, blue eyeliner, nude lip, get to know me, 10 facts about me ]",778,posts/hemali.mistry\2024-03-17_21-21-52_UTC.jpg,posts/hemali.mistry\2024-03-17_21-21-52_UTC.mp4,2024-03-17 21:21:52,GraphVideo,[],True
hemali.mistry,C4iqfhxLmpI,,"Swipe to see why I feel like I always need to “explain myself” on here…
 
I appreciate every single one of you that takes your time to defend, encourage, love and support me. Thank you for allowing me to be a vulnerable and accepting me as I am. As an “influencer” (not a huge fan of that word) I constantly ask myself in what ways am I influencing people. I pray it’s for the better. I hope my page is a safe space for you and empowers you to grow in ways that were not possible. I love you guys and thank you for getting me where I am today. Everything I get to do is because of you ❤️

Photography: @veereels 
Outfit: @peacelily.ca 
Jewelry: @shopnyra 

[ mental health, healing journey, anxiety, depression ]

Do you feel like my page has helped you grow in any way?",1154,posts/hemali.mistry\2024-03-15_16-29-02_UTC_1.jpg,posts/hemali.mistry\2024-03-15_16-29-02_UTC_1.jpg,2024-03-15 16:29:02,GraphSidecar,[],False
hemali.mistry,C4go58ePLsU,,"Thank you for coming to my ted talk 👀😂 but seriously, I think we overlook the fact that having emotionally intelligent parents is such a privilege. We talk about generational wealth so often but when do we ever speak about generational love?",2004,posts/hemali.mistry\2024-03-14_21-37-22_UTC.jpg,posts/hemali.mistry\2024-03-14_21-37-22_UTC.mp4,2024-03-14 21:37:22,GraphVideo,[],True
hemali.mistry,C4ddxWwOUDk,,"This or That ft. @91bymanijassal ! Which outfits would you wear? Comment below 👇🏽
-
Apee’s outfit details: 
🔎 Once In An Emerald Moon Set 
🔎 Blue Bandhani Set
🔎 Wine Flower Power Skirt + Top 

Hemali’s outfit details: 
🔎 Once In A Blue Moon Set 
🔎 Pink Bandhani Set 
🔎 Yellow Flower Power Skirt + Top 
-
Jewelry: @hairaa_co 
-
[ Indian outfits, lehenga, Indian wedding, south Asian fashion, south Asian wedding ]",4742,posts/hemali.mistry\2024-03-13_16-02-04_UTC.jpg,posts/hemali.mistry\2024-03-13_16-02-04_UTC.mp4,2024-03-13 16:02:04,GraphVideo,[],True
hemali.mistry,C4WRrOBP2Vb,,"When we talk about self care we often speak about relaxing and unwinding but rarely about the hard part. The cycle breaking and inner child healing. The consistency behind showing up for yourself when you don’t feel like it. The effort in becoming a better person even though the process can be rough. All of which is important to create a more holistic approach to self care. 

I’ve had quite a few sessions with @reyshrituals now and let me tell you it’s been an incredible experience. Not only does she offer reiki but she does it while also providing the most incredible scalp massage and reflexology session. When I tell you I fall asleep every time I’m not even joking. Would highly recommend booking her RR Signature Special 

[ self care journey, shadow work, reiki, reiki healing, healing journey ]",890,posts/hemali.mistry\2024-03-10_21-02-07_UTC.jpg,posts/hemali.mistry\2024-03-10_21-02-07_UTC.mp4,2024-03-10 21:02:07,GraphVideo,[],True
hemali.mistry,C4Qt2JOL-Nt,,Happy International Women’s Day 💖 what else would you add to this list? 👯‍♀️ #happyinternationalwomensday #womensday #girlhood #womanhood,1992,posts/hemali.mistry\2024-03-08_17-12-23_UTC.jpg,posts/hemali.mistry\2024-03-08_17-12-23_UTC.mp4,2024-03-08 17:12:23,GraphVideo,"['happyinternationalwomensday', 'womensday', 'girlhood', 'womanhood']",True
hemali.mistry,C4JhzHnP8QS,,"But why did my watery eyes have to do me like that 😭

Do you have a problem with watery eyes?",1178,posts/hemali.mistry\2024-03-05_22-13-48_UTC.jpg,posts/hemali.mistry\2024-03-05_22-13-48_UTC.mp4,2024-03-05 22:13:48,GraphVideo,[],True
hemali.mistry,C3_OLcQvwZC,,"Makeup is my therapy - it honestly saved my life. 

I know a lot of people must think I only wear it to look a certain way, but in reality it’s way more than that. For me it’s a form of expression. An art I can lose myself. My me time. A place and time where my mind can take a second to breathe. There’s nothing more relaxing to me than to listen to a good book on @audible_ca or jamming to some music on @spotifycanada while doing my makeup. It’s kinda ironic cause makeup is seen as such a superficial thing but it’s actually helped me connect with people on a much deeper level. I mean it’s really helped me connect with you guys ❤️

Does makeup make you feel this way?",9214,posts/hemali.mistry\2024-03-01_22-09-01_UTC.jpg,posts/hemali.mistry\2024-03-01_22-09-01_UTC.mp4,2024-03-01 22:09:01,GraphVideo,[],True
hemali.mistry,C36Fkwhv87c,,"Swipe to understand why I’m depressed 🌝🫠 next time I’ll just invite this guy to my therapy session 

Can you relate?",6247,posts/hemali.mistry\2024-02-28_22-16-48_UTC_1.jpg,posts/hemali.mistry\2024-02-28_22-16-48_UTC_1.jpg,2024-02-28 22:16:48,GraphSidecar,[],False
hemali.mistry,C306Gkjvidj,,"I love my free highlights 😌 where my grey hair gang at? 👩🏽‍🦳

Hair tool: @sharkbeauty flex style 

Do you dye your greys or keep them?",2786,posts/hemali.mistry\2024-02-26_22-00-38_UTC.jpg,posts/hemali.mistry\2024-02-26_22-00-38_UTC.mp4,2024-02-26 22:00:38,GraphVideo,[],True
hemali.mistry,C3k803pvVJK,,Happy birthday to my love ❤️ it’s a blessing to be able to spend so many birthdays with someone you love so deeply. I’m grateful and honoured to have witnessed your growth over the years and incredibly proud of the man you’ve become. I can’t wait to see where the future takes you 🥰,4859,posts/hemali.mistry\2024-02-20_17-16-19_UTC_1.jpg,posts/hemali.mistry\2024-02-20_17-16-19_UTC_1.jpg,2024-02-20 17:16:19,GraphSidecar,[],False
hemali.mistry,C3i6RGHPGpS,,"I tend to avoid the topic of s3x often because of the amount of shame, guilt and fear I have associated to it. But like I said at the beginning of this year - 2024 is all about me getting out of my comfort zone and having real, open and honest conversations with you guys. So let’s talk about s3x baby …. 😳😂 what are your thoughts? I personally think to each their own. That’s not to say go around screwing everyone but we need to place importance on sex education so people can make informed decisions and develop healthy relationships. 

Do you have feelings of fear, shame and/or guilt associated to s3x?",1849,posts/hemali.mistry\2024-02-19_22-19-49_UTC.jpg,posts/hemali.mistry\2024-02-19_22-19-49_UTC.mp4,2024-02-19 22:19:49,GraphVideo,[],True
hemali.mistry,C3gURKxPE99,,"This is a makeup tip for all my girls with dark circles or hyperpigmentation. If you want to avoid using a colour corrector use a concealer that is the same shade or 1-2 shades darker than your skin tone to avoid your makeup from looking ashy or grey!

All products linked on my LTK - link in bio 
Concealers - @nyxcosmetics_canada @maybelline 
Brightening powder - @nyxcosmetics_canada 

[ makeup tutorial, makeup for brown skin, brown girl friendly makeup, makeup hacks ]",1436,posts/hemali.mistry\2024-02-18_22-05-25_UTC.jpg,posts/hemali.mistry\2024-02-18_22-05-25_UTC.mp4,2024-02-18 22:05:25,GraphVideo,[],True
hemali.mistry,C3an18CLE46,,"Still in shock that the doctor said that! Like what!? Anyone else have a doctor say the most effed up thing to them? 

Jewelry - @banglez_jewelry 

All products linked on my LTK - link in bio 
Foundation - @lorealparis 
Concealer - @maybelline 
Brows - @lorealparis 
Eyeshadow - @nyxcosmetics_canada 
Lip liner - @nyxcosmetics_canada 
Lipstick/Lip gloss - @maybelline 

[ makeup tutorial, Indian wedding makeup, makeup for brown girls, makeup ideas, brown girl friendly makeup, drugstore makeup ]

Has a doctor ever said something so messed up to you?",4668,posts/hemali.mistry\2024-02-16_17-00-59_UTC.jpg,posts/hemali.mistry\2024-02-16_17-00-59_UTC.mp4,2024-02-16 17:00:59,GraphVideo,[],True
hemali.mistry,C3YnBoAvRq6,,"Being pretty is a mindset and if you don’t think so - BLOCKED 😘✌🏽 makeup is an accessory not a necessity. Express yourself with it how you please and remember you’re beautiful with or without makeup.

Lipgloss - @maybelline lifter gloss 
Jewelry - @banglez_jewelry",1065,posts/hemali.mistry\2024-02-15_22-15-23_UTC.jpg,posts/hemali.mistry\2024-02-15_22-15-23_UTC.mp4,2024-02-15 22:15:23,GraphVideo,[],True
hemali.mistry,C3VeQm0rFcw,,Happy Valentine’s Day ❤️,6382,posts/hemali.mistry\2024-02-14_17-00-37_UTC_1.jpg,posts/hemali.mistry\2024-02-14_17-00-37_UTC_1.jpg,2024-02-14 17:00:37,GraphSidecar,[],False
hemali.mistry,C3Tb0L_P8Ti,,"Girls with strict parents raise your hand 🙋🏽‍♀️😭😂 so happy i can finally openly celebrate valentine’s day without any excuses. Anyways hope you enjoy this little valentine’s day makeup look. Happy valentine’s day 💖

All products linked on my LTK - link in bio 
Foundation - @keyssoulcare 
Concealer - @vasanticosmetics 
Eyeshadow - @patmcgrathreal @limecrimemakeup @danessamyricksbeauty 
Mascara - @maccosmeticscanada 
Blush - @nudestix 
Lip liner - @makeupforever 
Lipstick - @maybelline 
Lip gloss - @toofaced 

[ brown girl problems, desi problems, pink makeup, pink lipstick, pink eyeshadow, pink lip combo ]

Did you have to hide your relationships from your parents?",1045,posts/hemali.mistry\2024-02-13_22-01-20_UTC.jpg,posts/hemali.mistry\2024-02-13_22-01-20_UTC.mp4,2024-02-13 22:01:20,GraphVideo,[],True
hemali.mistry,C3I0piBvM9-,,"Learning to express my emotions in general, but especially towards my parents, was so difficult. In my early 20s I cringed at the the thought of sharing my feelings which is funny cause now I over share online 😂 As I’ve gotten older I’ve started to understand the value of communication and the power of words. It’s unfortunate so many of us (including the generations before us) were never taught how to be in tune with our emotions and properly communicate them. Breaking cycles isn’t easy, in fact it’s very uncomfortable, but always remember change is not an event, it’s a process. ❤️ Do you find it hard to share your feelings with your parents?

All products linked on my LTK (link in bio): 
Foundation - @maybelline 
Colour corrector - @elfcosmetics 
Concealer - @vasanticosmetics 
Brows - @benefitcanada @elfcosmetics 
Eyeshadow - @patricktabeauty @danessamyricksbeauty @lindahallberg @shopvioletvoss 
Eyeliner - @cliniquecanada @urbandecaycosmetics 
Blush - @nudestix 
Highlight - @makeupforever 
Bronzer - @bareminerals 
Lip liner and lipstick - @maccosmeticscanada 
Lip oil - @toofaced 

[ GRWM, makeup tutorial, colourful makeup, makeup for brown skin, brown girl makeup, immigrant parents, desi parents, indian parents, brown girl problems ]",2513,posts/hemali.mistry\2024-02-09_19-06-56_UTC.jpg,posts/hemali.mistry\2024-02-09_19-06-56_UTC.mp4,2024-02-09 19:06:56,GraphVideo,[],True
hemali.mistry,C3BaUp7P3Oc,,"I know this is a sensitive topic but I’ve met so many people with emotionally manipulative parents (especially immigrant parents) and they don’t realize this is a form of abuse so I wanted to talk about it. This type of emotional abuse can lead one into living a life operated by fear, guilt and shame. If this is something you’re going through I just want to remind you there is a very big difference between caring/empathetic towards your parents and being responsible for their well being. Their inability to cope with change is not your burden to carry around. ❤️

 [ GRWM, simple makeup, easy makeup, everyday makeup, Indian problems, desi problems ]",2328,posts/hemali.mistry\2024-02-06_22-01-56_UTC.jpg,posts/hemali.mistry\2024-02-06_22-01-56_UTC.mp4,2024-02-06 22:01:56,GraphVideo,[],True
hemali.mistry,C27vm6hrkp8,,"I find no makeup makeup looks the hardest to achieve and as a full glam girly I’m not a fan of this at all. I’m convince you need to have perfect skin with no pimples, hyperpigmentation or skin conditions for this to look proper 😩 is that just me? 

All products linked on my LTK - link in bio 
Foundation - @keyssoulcare 
Concealer - @fentybeauty 
Powder - @maybelline 
Eyebrows - @elfcosmetics 
Bronzer - @benefitcanada 
Blush - @milkmakeup 
Lip liner - @rarebeauty 
Lipstick - @milkmakeup @maccosmeticscanada 

[ makeup tutorial, natural makeup, simple makeup, easy makeup, 5 minute makeup, everyday makeup ]

Do you prefer full glam or no makeup makeup",1176,posts/hemali.mistry\2024-02-04_17-12-58_UTC.jpg,posts/hemali.mistry\2024-02-04_17-12-58_UTC.mp4,2024-02-04 17:12:58,GraphVideo,[],True
hemali.mistry,C22kvnLriZO,,"I’m not here to tell you what to do - I’m just sharing my experiences. Everyone’s parents are different but I always knew mine would eventually come around to accepting me and my decisions. It was just a matter of time. I’d like to think most parents are that way cause they love their children. At the end of the day if you aren’t making choices that are harmful to yourself or family (ex: following a different career path, moving out, etc) it’s okay to go against the grain. It’s okay to put your happiness first. 

All products linked on my LTK - link in bio 
Foundation - @bobbibrown 
Concealer - @vasanticosmetics 
Eyeshadow - @nyxcosmetics_canada @urbandecaycosmetics @natashadenonabeauty 
Eyeliner - @shiseido @urbandecaycosmetics 
Blush - @nudestix 
Highlighter - @makeupforever 
Lip liner - @buxomcosmetics 
Lipstick - @maccosmeticscanada 

[ makeup tutorial, makeup for brown girls, brown girls friendly makeup, brown girl problems, desi problems, Indian problems, life advice ]

Have you ever gone against your parents wishes?",1329,posts/hemali.mistry\2024-02-02_17-02-15_UTC.jpg,posts/hemali.mistry\2024-02-02_17-02-15_UTC.mp4,2024-02-02 17:02:15,GraphVideo,[],True
hemali.mistry,C20i4b7vdYT,,"This is such a quick and easy way to create more volume in your hair using the @sharkbeauty flexstyle or @dysonhair air wrap that doesn’t require any products! Make sure your hair is damp so when you do this it dries in that position and the volume holds better 

The @sharkbeauty flexstyle is linked on my LTK - link in bio 

[ hair tips, hair tutorial, hair hacks, voluminous hair, big hair, hair styling, blowout ]",621,posts/hemali.mistry\2024-02-01_22-06-31_UTC.jpg,posts/hemali.mistry\2024-02-01_22-06-31_UTC.mp4,2024-02-01 22:06:31,GraphVideo,[],True
hemali.mistry,C2sz6LfPQCx,,Happy heavenly birthday Ba ❤️🎂🕊️ what a blessing it was to have been able to spend so many birthdays with you. Missing you a little extra today. Love you 🥺❤️,3608,posts/hemali.mistry\2024-01-29_22-00-55_UTC_1.jpg,posts/hemali.mistry\2024-01-29_22-00-55_UTC_1.jpg,2024-01-29 22:00:55,GraphSidecar,[],False
hemali.mistry,C2pu_WoLb7e,,"The perfect brown girl friendly lip combo for Valentine’s Day! 💄

All products linked on my LTK - link in bio 
Lip liner - @buxomcosmetics power plumping lip liner in powerful plum 
Lipstick - @maccosmeticscanada locked kiss lipstick in connoisseur 

[ Valentine’s Day makeup, brown girl friendly lipstick, brown skin friendly makeup, makeup for brown skin, lip combo, pink lipstick ]",382,posts/hemali.mistry\2024-01-28_17-20-47_UTC.jpg,posts/hemali.mistry\2024-01-28_17-20-47_UTC.mp4,2024-01-28 17:20:47,GraphVideo,[],True
thescenenewyork,C0KZj7_vhkv,,"Might be our favorite bar in Tribeca🥂 love this for date night✨
.
#nyc #bars #nycbars #datenight #datenightideas #bartitsou #cocktails #cocktailbar #cocktaillounge #goodmusic #recommendations #restaurantreview #newyork #newyorkcity #nycspeakeasy #speakeasy #datenight #nycdatenight #recommendation #fouquets #fouquetsnyc #hotelfouquets #fouquetsnewyork",21118,posts/thescenenewyork\2023-11-27_20-16-44_UTC.jpg,posts/thescenenewyork\2023-11-27_20-16-44_UTC.mp4,2023-11-27 20:16:44,GraphVideo,"['nyc', 'bars', 'nycbars', 'datenight', 'datenightideas', 'bartitsou', 'cocktails', 'cocktailbar', 'cocktaillounge', 'goodmusic', 'recommendations', 'restaurantreview', 'newyork', 'newyorkcity', 'nycspeakeasy', 'speakeasy', 'datenight', 'nycdatenight', 'recommendation', 'fouquets', 'fouquetsnyc', 'hotelfouquets', 'fouquetsnewyork']",True
thescenenewyork,CzOeNK8LvoE,,"We love this spot!
.
.
#firstdate #datenight #nycdatenight #cocktails #bars #nycbars #nyccocktails #dumbo #dumbobars #brooklynbars #restaurantreviews #reels #reviews #restaurants #recommendations #nyc #thescene #newyork #gair #thescenenewyork #newyorkcity #drinks #speakeasy #nycspeakeasy",11533,posts/thescenenewyork\2023-11-04_13-40-57_UTC.jpg,posts/thescenenewyork\2023-11-04_13-40-57_UTC.mp4,2023-11-04 13:40:57,GraphVideo,"['firstdate', 'datenight', 'nycdatenight', 'cocktails', 'bars', 'nycbars', 'nyccocktails', 'dumbo', 'dumbobars', 'brooklynbars', 'restaurantreviews', 'reels', 'reviews', 'restaurants', 'recommendations', 'nyc', 'thescene', 'newyork', 'gair', 'thescenenewyork', 'newyorkcity', 'drinks', 'speakeasy', 'nycspeakeasy']",True
thescenenewyork,CzSdzNiNX0f,,"If you want the scoop, you gotta subscribe
.
.
.
#meduzamediterranea #meduza #mediterraneanfood #mediterranean #food #nyc #restaurantreviews #nycrecommendations #nycrestaurants #restaurantreviews #newyork #newyorkcity #bestrestaurants #nycdatenight #datenight #thescene #thescenenewyork #recommendations #restaurants #reels",8834,posts/thescenenewyork\2023-11-06_02-54-16_UTC.jpg,posts/thescenenewyork\2023-11-06_02-54-16_UTC.mp4,2023-11-06 02:54:16,GraphVideo,"['meduzamediterranea', 'meduza', 'mediterraneanfood', 'mediterranean', 'food', 'nyc', 'restaurantreviews', 'nycrecommendations', 'nycrestaurants', 'restaurantreviews', 'newyork', 'newyorkcity', 'bestrestaurants', 'nycdatenight', 'datenight', 'thescene', 'thescenenewyork', 'recommendations', 'restaurants', 'reels']",True
thescenenewyork,C7j2UQ2R9ED,,"The Sunday Bubbles Party at The Highlight Room Rooftop is the ultimate Sunday Funday with friends. Starting at 5pm, the turn up is absolutely perfect in terms of progression and the golden hour sunlight and stunning panoramic views make for gorgeous pics. Their DJs are always on fire as well - you can never go wrong spending your Sunday here🥂

Shout out to @thehighlightroomnyc team for hosting @neeshykins & @sudjeev22 ’s engagement party . The whole evening was absolutely beautiful and the vibes were immaculate ✨

If you need to plan a similar event / party - DM @thescenenewyork and we got you!
.
🎥: @kritikabhardwaj & @ridhimakalani 
.
#rooftops #nycrooftop #nycrooftops #rooftopbar #rooftopbars #nightlife #nycnightlife #parties #nycparty #goodmusic #dancing #taogroup #moxyles #moxy #themoxy #cocktails  #bar  #lowereastside  #thescene #thescenenewyork #lesrooftop #engagement #engagementparty #proposal #ring #engagementring #newyork #nyc #newyorkcity",68,posts/thescenenewyork\2024-05-29_17-12-44_UTC.jpg,posts/thescenenewyork\2024-05-29_17-12-44_UTC.mp4,2024-05-29 17:12:44,GraphVideo,"['rooftops', 'nycrooftop', 'nycrooftops', 'rooftopbar', 'rooftopbars', 'nightlife', 'nycnightlife', 'parties', 'nycparty', 'goodmusic', 'dancing', 'taogroup', 'moxyles', 'moxy', 'themoxy', 'cocktails', 'bar', 'lowereastside', 'thescene', 'thescenenewyork', 'lesrooftop', 'engagement', 'engagementparty', 'proposal', 'ring', 'engagementring', 'newyork', 'nyc', 'newyorkcity']",True
thescenenewyork,C7iBoI7vtLX,,"Meet NYC’s second oldest tavern - serving delicious food & drinks since 1880, White Horse Tavern is a quaint and rustic, old school NYC tavern, currently serving one of the most delicious brunches in the city on Saturdays & Sundays. We got the following things, and they were all *and this an honest review* an 11/10:

✨Espressi Marteen 
✨A regular martini with olives 
✨Mulled Cider with whiskey
✨Avo toast 
✨French toast 
✨Salmon Benedict: 
✨Pretzel Bites

Location: @whitehorsetavern1880
Neighborhood: West Village
Reservations: Through Google Reservations + The Scene

#bars #brunch #bestbrunch #nycbrunchspots #nycbrunch #avacadotoast #eggs #eggsbenedict #espressomartini #martini #nyccocktails #whitehorsetavern #westvillage #westvillagebars #westvillagerestaurants #nycrestaurants #nycrestaurant #bestrestaurants #bestfood
#cocktails #westvillagerestaurant #newyork #nyc #newyorkcity #thescene #thescenenewyork #recommendations",71,posts/thescenenewyork\2024-05-29_00-06-57_UTC.jpg,posts/thescenenewyork\2024-05-29_00-06-57_UTC.mp4,2024-05-29 00:06:57,GraphVideo,"['bars', 'brunch', 'bestbrunch', 'nycbrunchspots', 'nycbrunch', 'avacadotoast', 'eggs', 'eggsbenedict', 'espressomartini', 'martini', 'nyccocktails', 'whitehorsetavern', 'westvillage', 'westvillagebars', 'westvillagerestaurants', 'nycrestaurants', 'nycrestaurant', 'bestrestaurants', 'bestfood', 'cocktails', 'westvillagerestaurant', 'newyork', 'nyc', 'newyorkcity', 'thescene', 'thescenenewyork', 'recommendations']",True
thescenenewyork,C7etPyQxkCd,,"Mixology ✅
Instagrammable cocktails ✅
Delicious food ✅
Great ambience ✅
Vibes ✅
Hospitality ✅
.
Location : @thedrunkenmunkey
Neighborhood: UES
Address: 338 E 92nd St, New York, NY 10128
.
Reserve via Yelp
.
Follow @thedrunkenmunkey for more information
.
We got the :
- Lady Mountbatten Cocktail
- Rosemary Marlo Cocktail
- Dahi Puri
- Lamb Seekh Kebabs
- Amritsari Fish
- Butter Chicken
.
#cocktaillounge #cocktails #nyccocktails #indianfood #indian #food #indianrestaurant #nycrestaurants #drunkenmunkey #thescene #nyc #newyork",46,posts/thescenenewyork\2024-05-27_17-17-18_UTC.jpg,posts/thescenenewyork\2024-05-27_17-17-18_UTC.mp4,2024-05-27 17:17:18,GraphVideo,"['cocktaillounge', 'cocktails', 'nyccocktails', 'indianfood', 'indian', 'food', 'indianrestaurant', 'nycrestaurants', 'drunkenmunkey', 'thescene', 'nyc', 'newyork']",True
thescenenewyork,C7cLpo6PjNt,,"Been a minute so we had to bring it back: @thescenenewyork X @thesceneglobal 
.
Location: cocktail lounge at @gymkhanalondon 
.
📸: @the.wonder.list 
.
#thescene #thesceneglobal #worldtraveler #travel #destinations #bestrestaurants #bestfood #luxury #lifestyle #recommendations #recommendation #bestfood #restaurant #london #londonrestaurants #gymkhana #gymkhanalondon #food #restaurants",105,posts/thescenenewyork\2024-05-26_17-38-16_UTC_1.jpg,posts/thescenenewyork\2024-05-26_17-38-16_UTC_1.jpg,2024-05-26 17:38:16,GraphSidecar,"['thescene', 'thesceneglobal', 'worldtraveler', 'travel', 'destinations', 'bestrestaurants', 'bestfood', 'luxury', 'lifestyle', 'recommendations', 'recommendation', 'bestfood', 'restaurant', 'london', 'londonrestaurants', 'gymkhana', 'gymkhanalondon', 'food', 'restaurants']",False
